ts,phase,amps_A,vbus_V,vshunt_V,amps_raw_A,sign_factor
1759596985.291,idle1,0.552200,5.116,-5.522000e-02,-0.552200,-1
1759596985.391,idle1,0.547500,5.124,-5.475000e-02,-0.547500,-1
1759596985.491,idle1,0.557300,5.120,-5.573000e-02,-0.557300,-1
1759596985.591,idle1,0.546100,5.132,-5.461000e-02,-0.546100,-1
1759596985.691,idle1,0.553000,5.132,-5.530000e-02,-0.553000,-1
1759596985.791,idle1,0.578100,5.116,-5.781000e-02,-0.578100,-1
1759596985.891,idle1,0.549300,5.128,-5.493000e-02,-0.549300,-1
1759596985.991,idle1,0.547200,5.132,-5.472000e-02,-0.547200,-1
1759596986.091,idle1,0.540400,5.128,-5.404000e-02,-0.540400,-1
1759596986.191,idle1,0.596300,5.116,-5.963000e-02,-0.596300,-1
1759596986.291,idle1,0.553900,5.132,-5.539000e-02,-0.553900,-1
1759596986.391,idle1,0.580900,5.124,-5.809000e-02,-0.580900,-1
1759596986.492,idle1,0.558300,5.124,-5.583000e-02,-0.558300,-1
1759596986.592,idle1,0.539500,5.136,-5.395000e-02,-0.539500,-1
1759596986.692,idle1,0.532800,5.132,-5.328000e-02,-0.532800,-1
1759596986.792,idle1,0.552100,5.124,-5.521000e-02,-0.552100,-1
1759596986.892,idle1,0.561600,5.120,-5.616000e-02,-0.561600,-1
1759596986.992,idle1,0.576800,5.128,-5.768000e-02,-0.576800,-1
1759596987.092,idle1,0.582000,5.120,-5.820000e-02,-0.582000,-1
1759596987.192,idle1,0.563800,5.120,-5.638000e-02,-0.563800,-1
1759596987.292,idle1,0.567800,5.132,-5.678000e-02,-0.567800,-1
1759596987.394,idle1,0.455900,5.128,-4.559000e-02,-0.455900,-1
1759596987.494,idle1,0.446000,5.132,-4.460000e-02,-0.446000,-1
1759596987.594,idle1,0.515600,5.128,-5.156000e-02,-0.515600,-1
1759596987.694,idle1,0.577800,5.128,-5.778000e-02,-0.577800,-1
1759596987.794,idle1,0.546400,5.116,-5.464000e-02,-0.546400,-1
1759596987.894,idle1,0.451700,5.128,-4.517000e-02,-0.451700,-1
1759596987.994,idle1,0.456600,5.128,-4.566000e-02,-0.456600,-1
1759596988.095,idle1,0.462200,5.140,-4.622000e-02,-0.462200,-1
1759596988.195,idle1,0.474500,5.144,-4.745000e-02,-0.474500,-1
1759596988.295,idle1,0.449700,5.136,-4.497000e-02,-0.449700,-1
1759596988.395,idle1,0.478600,5.132,-4.786000e-02,-0.478600,-1
1759596988.495,idle1,0.473200,5.128,-4.732000e-02,-0.473200,-1
1759596988.595,idle1,0.478100,5.144,-4.781000e-02,-0.478100,-1
1759596988.695,idle1,0.456300,5.140,-4.563000e-02,-0.456300,-1
1759596988.795,idle1,0.459800,5.124,-4.598000e-02,-0.459800,-1
1759596988.895,idle1,0.474900,5.132,-4.749000e-02,-0.474900,-1
1759596988.996,idle1,0.536000,5.132,-5.360000e-02,-0.536000,-1
1759596989.096,idle1,0.496800,5.140,-4.968000e-02,-0.496800,-1
1759596989.196,idle1,0.470800,5.136,-4.708000e-02,-0.470800,-1
1759596989.296,idle1,0.448900,5.136,-4.489000e-02,-0.448900,-1
1759596989.396,idle1,0.462000,5.140,-4.620000e-02,-0.462000,-1
1759596989.496,idle1,0.479400,5.140,-4.794000e-02,-0.479400,-1
1759596989.596,idle1,0.477500,5.140,-4.775000e-02,-0.477500,-1
1759596989.696,idle1,0.467200,5.128,-4.672000e-02,-0.467200,-1
1759596989.797,idle1,0.605200,5.120,-6.052000e-02,-0.605200,-1
1759596989.897,idle1,0.503600,5.124,-5.036000e-02,-0.503600,-1
1759596989.996,idle1,0.511500,5.132,-5.115000e-02,-0.511500,-1
1759596990.097,idle1,0.481800,5.144,-4.818000e-02,-0.481800,-1
1759596990.197,idle1,0.471900,5.144,-4.719000e-02,-0.471900,-1
1759596990.297,idle1,0.464900,5.136,-4.649000e-02,-0.464900,-1
1759596990.397,idle1,0.486000,5.124,-4.860000e-02,-0.486000,-1
1759596990.498,idle1,0.464900,5.136,-4.649000e-02,-0.464900,-1
1759596990.598,idle1,0.469200,5.140,-4.692000e-02,-0.469200,-1
1759596990.698,idle1,0.474400,5.140,-4.744000e-02,-0.474400,-1
1759596990.798,idle1,0.454700,5.140,-4.547000e-02,-0.454700,-1
1759596990.898,idle1,0.460000,5.128,-4.600000e-02,-0.460000,-1
1759596990.998,idle1,0.558600,5.136,-5.586000e-02,-0.558600,-1
1759596991.098,idle1,0.506300,5.140,-5.063000e-02,-0.506300,-1
1759596991.198,idle1,0.457800,5.132,-4.578000e-02,-0.457800,-1
1759596991.298,idle1,0.456800,5.128,-4.568000e-02,-0.456800,-1
1759596991.398,idle1,0.470900,5.140,-4.709000e-02,-0.470900,-1
1759596991.499,idle1,0.466900,5.144,-4.669000e-02,-0.466900,-1
1759596991.599,idle1,0.470400,5.144,-4.704000e-02,-0.470400,-1
1759596991.699,idle1,0.487500,5.128,-4.875000e-02,-0.487500,-1
1759596991.799,idle1,0.453500,5.132,-4.535000e-02,-0.453500,-1
1759596991.899,idle1,0.472900,5.140,-4.729000e-02,-0.472900,-1
1759596991.999,idle1,0.473500,5.144,-4.735000e-02,-0.473500,-1
1759596992.100,idle1,0.556100,5.136,-5.561000e-02,-0.556100,-1
1759596992.199,idle1,0.530600,5.128,-5.306000e-02,-0.530600,-1
1759596992.299,idle1,0.559900,5.128,-5.599000e-02,-0.559900,-1
1759596992.400,idle1,0.506000,5.140,-5.060000e-02,-0.506000,-1
1759596992.500,idle1,0.457500,5.132,-4.575000e-02,-0.457500,-1
1759596992.600,idle1,0.447200,5.128,-4.472000e-02,-0.447200,-1
1759596992.700,idle1,0.466900,5.136,-4.669000e-02,-0.466900,-1
1759596992.800,idle1,0.471900,5.144,-4.719000e-02,-0.471900,-1
1759596992.900,idle1,0.463000,5.144,-4.630000e-02,-0.463000,-1
1759596993.000,idle1,0.459800,5.124,-4.598000e-02,-0.459800,-1
1759596993.100,idle1,0.451500,5.136,-4.515000e-02,-0.451500,-1
1759596993.200,idle1,0.472900,5.140,-4.729000e-02,-0.472900,-1
1759596993.301,idle1,0.475600,5.148,-4.756000e-02,-0.475600,-1
1759596993.401,idle1,0.460400,5.136,-4.604000e-02,-0.460400,-1
1759596993.501,idle1,0.448600,5.136,-4.486000e-02,-0.448600,-1
1759596993.601,idle1,0.492700,5.132,-4.927000e-02,-0.492700,-1
1759596993.701,idle1,0.503100,5.140,-5.031000e-02,-0.503100,-1
1759596993.801,idle1,0.466300,5.140,-4.663000e-02,-0.466300,-1
1759596993.901,idle1,0.460800,5.124,-4.608000e-02,-0.460800,-1
1759596994.001,idle1,0.461200,5.136,-4.612000e-02,-0.461200,-1
1759596994.101,idle1,0.466700,5.144,-4.667000e-02,-0.466700,-1
1759596994.202,idle1,0.473500,5.144,-4.735000e-02,-0.473500,-1
1759596994.302,idle1,0.568100,5.128,-5.681000e-02,-0.568100,-1
1759596994.401,idle1,0.559800,5.112,-5.598000e-02,-0.559800,-1
1759596994.501,idle1,0.556700,5.128,-5.567000e-02,-0.556700,-1
1759596994.602,idle1,0.470700,5.140,-4.707000e-02,-0.470700,-1
1759596994.702,idle1,0.470800,5.144,-4.708000e-02,-0.470800,-1
1759596994.802,idle1,0.461600,5.140,-4.616000e-02,-0.461600,-1
1759596994.902,idle1,0.491800,5.128,-4.918000e-02,-0.491800,-1
1759596995.002,idle1,0.493500,5.136,-4.935000e-02,-0.493500,-1
1759596995.103,idle1,0.469600,5.136,-4.696000e-02,-0.469600,-1
1759596995.203,idle1,0.469800,5.140,-4.698000e-02,-0.469800,-1
1759596995.303,idle1,0.457800,5.136,-4.578000e-02,-0.457800,-1
1759596995.403,idle1,0.465800,5.136,-4.658000e-02,-0.465800,-1
1759596995.503,idle1,0.462800,5.140,-4.628000e-02,-0.462800,-1
1759596995.603,idle1,0.492400,5.144,-4.924000e-02,-0.492400,-1
1759596995.703,idle1,0.496400,5.140,-4.964000e-02,-0.496400,-1
1759596995.803,idle1,0.453600,5.124,-4.536000e-02,-0.453600,-1
1759596995.903,idle1,0.461900,5.144,-4.619000e-02,-0.461900,-1
1759596996.003,idle1,0.461900,5.148,-4.619000e-02,-0.461900,-1
1759596996.104,idle1,0.477000,5.144,-4.770000e-02,-0.477000,-1
1759596996.204,idle1,0.462100,5.136,-4.621000e-02,-0.462100,-1
1759596996.304,idle1,0.462500,5.140,-4.625000e-02,-0.462500,-1
1759596996.404,idle1,0.459500,5.140,-4.595000e-02,-0.459500,-1
1759596996.504,idle1,0.467000,5.144,-4.670000e-02,-0.467000,-1
1759596996.604,idle1,0.535500,5.136,-5.355000e-02,-0.535500,-1
1759596996.704,idle1,0.526800,5.128,-5.268000e-02,-0.526800,-1
1759596996.804,idle1,0.511300,5.132,-5.113000e-02,-0.511300,-1
1759596996.905,idle1,0.496800,5.140,-4.968000e-02,-0.496800,-1
1759596997.005,idle1,0.514900,5.140,-5.149000e-02,-0.514900,-1
1759596997.105,idle1,0.470500,5.136,-4.705000e-02,-0.470500,-1
1759596997.205,idle1,0.466400,5.128,-4.664000e-02,-0.466400,-1
1759596997.305,idle1,0.503700,5.132,-5.037000e-02,-0.503700,-1
1759596997.405,idle1,0.481800,5.140,-4.818000e-02,-0.481800,-1
1759596997.505,idle1,0.496900,5.144,-4.969000e-02,-0.496900,-1
1759596997.605,idle1,0.481500,5.124,-4.815000e-02,-0.481500,-1
1759596997.705,idle1,0.448300,5.136,-4.483000e-02,-0.448300,-1
1759596997.806,idle1,0.471500,5.140,-4.715000e-02,-0.471500,-1
1759596997.906,idle1,0.470900,5.148,-4.709000e-02,-0.470900,-1
1759596998.006,idle1,0.459100,5.148,-4.591000e-02,-0.459100,-1
1759596998.106,idle1,0.469700,5.132,-4.697000e-02,-0.469700,-1
1759596998.206,idle1,0.484400,5.132,-4.844000e-02,-0.484400,-1
1759596998.306,idle1,0.480200,5.140,-4.802000e-02,-0.480200,-1
1759596998.406,idle1,0.475800,5.140,-4.758000e-02,-0.475800,-1
1759596998.506,idle1,0.447300,5.136,-4.473000e-02,-0.447300,-1
1759596998.606,idle1,0.457500,5.124,-4.575000e-02,-0.457500,-1
1759596998.706,idle1,0.475400,5.140,-4.754000e-02,-0.475400,-1
1759596998.808,idle1,0.580300,5.132,-5.803000e-02,-0.580300,-1
1759596998.906,idle1,0.565300,5.120,-5.653000e-02,-0.565300,-1
1759596999.006,idle1,0.523000,5.124,-5.230000e-02,-0.523000,-1
1759596999.107,idle1,0.465900,5.136,-4.659000e-02,-0.465900,-1
1759596999.207,idle1,0.470000,5.144,-4.700000e-02,-0.470000,-1
1759596999.307,idle1,0.468000,5.148,-4.680000e-02,-0.468000,-1
1759596999.407,idle1,0.451300,5.136,-4.513000e-02,-0.451300,-1
1759596999.507,idle1,0.448000,5.124,-4.480000e-02,-0.448000,-1
1759596999.607,idle1,0.476100,5.136,-4.761000e-02,-0.476100,-1
1759596999.708,idle1,0.479700,5.144,-4.797000e-02,-0.479700,-1
1759596999.808,idle1,0.476700,5.148,-4.767000e-02,-0.476700,-1
1759596999.908,idle1,0.471600,5.128,-4.716000e-02,-0.471600,-1
1759597000.008,idle1,0.467500,5.140,-4.675000e-02,-0.467500,-1
1759597000.108,idle1,0.505400,5.144,-5.054000e-02,-0.505400,-1
1759597000.208,idle1,0.493200,5.140,-4.932000e-02,-0.493200,-1
1759597000.308,idle1,0.462400,5.132,-4.624000e-02,-0.462400,-1
1759597000.408,idle1,0.462500,5.136,-4.625000e-02,-0.462500,-1
1759597000.508,idle1,0.473800,5.144,-4.738000e-02,-0.473800,-1
1759597000.608,idle1,0.463300,5.144,-4.633000e-02,-0.463300,-1
1759597000.709,idle1,0.472600,5.144,-4.726000e-02,-0.472600,-1
1759597000.812,idle1,0.525900,5.140,-5.259000e-02,-0.525900,-1
1759597000.916,idle1,0.581400,5.128,-5.814000e-02,-0.581400,-1
1759597001.015,idle1,0.606000,5.112,-6.060000e-02,-0.606000,-1
1759597001.114,idle1,0.614900,5.116,-6.149000e-02,-0.614900,-1
1759597001.215,idle1,0.703700,5.104,-7.037000e-02,-0.703700,-1
1759597001.315,idle1,0.567100,5.128,-5.671000e-02,-0.567100,-1
1759597001.415,idle1,0.554700,5.124,-5.547000e-02,-0.554700,-1
1759597001.515,idle1,0.559500,5.120,-5.595000e-02,-0.559500,-1
1759597001.615,idle1,0.547600,5.128,-5.476000e-02,-0.547600,-1
1759597001.715,idle1,0.548500,5.132,-5.485000e-02,-0.548500,-1
1759597001.815,idle1,0.553700,5.124,-5.537000e-02,-0.553700,-1
1759597001.915,idle1,0.585700,5.124,-5.857000e-02,-0.585700,-1
1759597002.015,idle1,0.572400,5.128,-5.724000e-02,-0.572400,-1
1759597002.115,idle1,0.559900,5.128,-5.599000e-02,-0.559900,-1
1759597002.215,idle1,0.544600,5.124,-5.446000e-02,-0.544600,-1
1759597002.315,idle1,0.541200,5.132,-5.412000e-02,-0.541200,-1
1759597002.415,idle1,0.560200,5.128,-5.602000e-02,-0.560200,-1
1759597002.515,idle1,0.558700,5.124,-5.587000e-02,-0.558700,-1
1759597002.615,idle1,0.551900,5.136,-5.519000e-02,-0.551900,-1
1759597002.715,idle1,0.555500,5.128,-5.555000e-02,-0.555500,-1
1759597002.815,idle1,0.586000,5.116,-5.860000e-02,-0.586000,-1
1759597002.916,idle1,0.563000,5.120,-5.630000e-02,-0.563000,-1
1759597003.016,idle1,0.559600,5.128,-5.596000e-02,-0.559600,-1
1759597003.116,idle1,0.543000,5.132,-5.430000e-02,-0.543000,-1
1759597003.216,idle1,0.591200,5.116,-5.912000e-02,-0.591200,-1
1759597003.317,idle1,0.693400,5.100,-6.934000e-02,-0.693400,-1
1759597003.416,idle1,0.551400,5.128,-5.514000e-02,-0.551400,-1
1759597003.516,idle1,0.619200,5.108,-6.192000e-02,-0.619200,-1
1759597003.616,idle1,0.624100,5.120,-6.241000e-02,-0.624100,-1
1759597003.716,idle1,0.627700,5.116,-6.277000e-02,-0.627700,-1
1759597003.816,idle1,0.639500,5.104,-6.395000e-02,-0.639500,-1
1759597003.916,idle1,0.633000,5.108,-6.330000e-02,-0.633000,-1
1759597004.016,idle1,0.536000,5.132,-5.360000e-02,-0.536000,-1
1759597004.116,idle1,0.548600,5.124,-5.486000e-02,-0.548600,-1
1759597004.216,idle1,0.553700,5.120,-5.537000e-02,-0.553700,-1
1759597004.317,idle1,0.706800,5.108,-7.068000e-02,-0.706800,-1
1759597004.417,idle1,0.556400,5.124,-5.564000e-02,-0.556400,-1
1759597004.517,idle1,0.583100,5.116,-5.831000e-02,-0.583100,-1
1759597004.617,idle1,0.550600,5.124,-5.506000e-02,-0.550600,-1
1759597004.717,idle1,0.548900,5.128,-5.489000e-02,-0.548900,-1
1759597004.817,idle1,0.542100,5.128,-5.421000e-02,-0.542100,-1
1759597004.917,idle1,0.557700,5.124,-5.577000e-02,-0.557700,-1
1759597005.017,idle1,0.548500,5.128,-5.485000e-02,-0.548500,-1
1759597005.117,idle1,0.577000,5.128,-5.770000e-02,-0.577000,-1
1759597005.217,idle1,0.586900,5.116,-5.869000e-02,-0.586900,-1
1759597005.317,idle1,0.541800,5.132,-5.418000e-02,-0.541800,-1
1759597005.417,idle1,0.548700,5.128,-5.487000e-02,-0.548700,-1
1759597005.517,idle1,0.705200,5.116,-7.052000e-02,-0.705200,-1
1759597005.618,idle1,0.614100,5.116,-6.141000e-02,-0.614100,-1
1759597005.717,idle1,0.548300,5.128,-5.483000e-02,-0.548300,-1
1759597005.818,idle1,0.530700,5.128,-5.307000e-02,-0.530700,-1
1759597005.918,idle1,0.564400,5.124,-5.644000e-02,-0.564400,-1
1759597006.018,idle1,0.549400,5.136,-5.494000e-02,-0.549400,-1
1759597006.119,idle1,0.451000,5.128,-4.510000e-02,-0.451000,-1
1759597006.220,idle1,0.464200,5.136,-4.642000e-02,-0.464200,-1
1759597006.320,idle1,0.470800,5.136,-4.708000e-02,-0.470800,-1
1759597006.420,idle1,0.486000,5.144,-4.860000e-02,-0.486000,-1
1759597006.520,idle1,0.491800,5.132,-4.918000e-02,-0.491800,-1
1759597006.620,idle1,0.451900,5.128,-4.519000e-02,-0.451900,-1
1759597006.720,idle1,0.459200,5.132,-4.592000e-02,-0.459200,-1
1759597006.820,idle1,0.469200,5.148,-4.692000e-02,-0.469200,-1
1759597006.920,idle1,0.475200,5.144,-4.752000e-02,-0.475200,-1
1759597007.020,idle1,0.455400,5.132,-4.554000e-02,-0.455400,-1
1759597007.120,idle1,0.496000,5.124,-4.960000e-02,-0.496000,-1
1759597007.221,idle1,0.499500,5.132,-4.995000e-02,-0.499500,-1
1759597007.321,idle1,0.468700,5.144,-4.687000e-02,-0.468700,-1
1759597007.421,idle1,0.457300,5.136,-4.573000e-02,-0.457300,-1
1759597007.521,idle1,0.445000,5.132,-4.450000e-02,-0.445000,-1
1759597007.621,idle1,0.467300,5.144,-4.673000e-02,-0.467300,-1
1759597007.721,idle1,0.486700,5.144,-4.867000e-02,-0.486700,-1
1759597007.823,idle1,0.543300,5.132,-5.433000e-02,-0.543300,-1
1759597007.921,idle1,0.509800,5.116,-5.098000e-02,-0.509800,-1
1759597008.020,idle1,0.518800,5.128,-5.188000e-02,-0.518800,-1
1759597008.122,idle1,0.473000,5.144,-4.730000e-02,-0.473000,-1
1759597008.222,idle1,0.474400,5.144,-4.744000e-02,-0.474400,-1
1759597008.322,idle1,0.464800,5.136,-4.648000e-02,-0.464800,-1
1759597008.422,idle1,0.479800,5.124,-4.798000e-02,-0.479800,-1
1759597008.522,idle1,0.494400,5.132,-4.944000e-02,-0.494400,-1
1759597008.622,idle1,0.480800,5.140,-4.808000e-02,-0.480800,-1
1759597008.722,idle1,0.461400,5.140,-4.614000e-02,-0.461400,-1
1759597008.822,idle1,0.454800,5.128,-4.548000e-02,-0.454800,-1
1759597008.922,idle1,0.466500,5.136,-4.665000e-02,-0.466500,-1
1759597009.022,idle1,0.473700,5.144,-4.737000e-02,-0.473700,-1
1759597009.123,idle1,0.466200,5.144,-4.662000e-02,-0.466200,-1
1759597009.223,idle1,0.480400,5.128,-4.804000e-02,-0.480400,-1
1759597009.323,idle1,0.447900,5.128,-4.479000e-02,-0.447900,-1
1759597009.423,idle1,0.458500,5.140,-4.585000e-02,-0.458500,-1
1759597009.523,idle1,0.473300,5.140,-4.733000e-02,-0.473300,-1
1759597009.623,idle1,0.472600,5.140,-4.726000e-02,-0.472600,-1
1759597009.723,idle1,0.483400,5.128,-4.834000e-02,-0.483400,-1
1759597009.823,idle1,0.487500,5.128,-4.875000e-02,-0.487500,-1
1759597009.923,idle1,0.468300,5.140,-4.683000e-02,-0.468300,-1
1759597010.024,idle1,0.512000,5.124,-5.120000e-02,-0.512000,-1
1759597010.125,idle1,0.607800,5.124,-6.078000e-02,-0.607800,-1
1759597010.223,idle1,0.542800,5.124,-5.428000e-02,-0.542800,-1
1759597010.324,idle1,0.503600,5.120,-5.036000e-02,-0.503600,-1
1759597010.424,idle1,0.483000,5.124,-4.830000e-02,-0.483000,-1
1759597010.525,idle1,0.457700,5.144,-4.577000e-02,-0.457700,-1
1759597010.625,idle1,0.472700,5.144,-4.727000e-02,-0.472700,-1
1759597010.725,idle1,0.475400,5.144,-4.754000e-02,-0.475400,-1
1759597010.825,idle1,0.446800,5.132,-4.468000e-02,-0.446800,-1
1759597010.925,idle1,0.451300,5.136,-4.513000e-02,-0.451300,-1
1759597011.025,idle1,0.504200,5.140,-5.042000e-02,-0.504200,-1
1759597011.125,idle1,0.546000,5.136,-5.460000e-02,-0.546000,-1
1759597011.225,idle1,0.479100,5.132,-4.791000e-02,-0.479100,-1
1759597011.325,idle1,0.459300,5.132,-4.593000e-02,-0.459300,-1
1759597011.425,idle1,0.464000,5.132,-4.640000e-02,-0.464000,-1
1759597011.526,idle1,0.465100,5.144,-4.651000e-02,-0.465100,-1
1759597011.626,idle1,0.473300,5.144,-4.733000e-02,-0.473300,-1
1759597011.726,idle1,0.474800,5.128,-4.748000e-02,-0.474800,-1
1759597011.826,idle1,0.463600,5.128,-4.636000e-02,-0.463600,-1
1759597011.926,idle1,0.472700,5.136,-4.727000e-02,-0.472700,-1
1759597012.026,idle1,0.472500,5.144,-4.725000e-02,-0.472500,-1
1759597012.126,idle1,0.468300,5.144,-4.683000e-02,-0.468300,-1
1759597012.226,idle1,0.460600,5.120,-4.606000e-02,-0.460600,-1
1759597012.327,idle1,0.507300,5.120,-5.073000e-02,-0.507300,-1
1759597012.426,idle1,0.555200,5.136,-5.552000e-02,-0.555200,-1
1759597012.526,idle1,0.538200,5.124,-5.382000e-02,-0.538200,-1
1759597012.627,idle1,0.470000,5.140,-4.700000e-02,-0.470000,-1
1759597012.727,idle1,0.454500,5.136,-4.545000e-02,-0.454500,-1
1759597012.827,idle1,0.462300,5.140,-4.623000e-02,-0.462300,-1
1759597012.927,idle1,0.468900,5.144,-4.689000e-02,-0.468900,-1
1759597013.027,idle1,0.498500,5.144,-4.985000e-02,-0.498500,-1
1759597013.127,idle1,0.504400,5.120,-5.044000e-02,-0.504400,-1
1759597013.228,idle1,0.455300,5.128,-4.553000e-02,-0.455300,-1
1759597013.328,idle1,0.456800,5.132,-4.568000e-02,-0.456800,-1
1759597013.428,idle1,0.463100,5.144,-4.631000e-02,-0.463100,-1
1759597013.528,idle1,0.465600,5.144,-4.656000e-02,-0.465600,-1
1759597013.628,idle1,0.468300,5.136,-4.683000e-02,-0.468300,-1
1759597013.728,idle1,0.464900,5.136,-4.649000e-02,-0.464900,-1
1759597013.828,idle1,0.459400,5.140,-4.594000e-02,-0.459400,-1
1759597013.928,idle1,0.507300,5.136,-5.073000e-02,-0.507300,-1
1759597014.029,idle1,0.476200,5.144,-4.762000e-02,-0.476200,-1
1759597014.129,idle1,0.459100,5.124,-4.591000e-02,-0.459100,-1
1759597014.229,idle1,0.450100,5.140,-4.501000e-02,-0.450100,-1
1759597014.329,idle1,0.492100,5.144,-4.921000e-02,-0.492100,-1
1759597014.429,idle1,0.503100,5.140,-5.031000e-02,-0.503100,-1
