ts,phase,amps_A,vbus_V,vshunt_V,amps_raw_A,sign_factor
1759599000.435,load,1.066300,5.064,-1.066300e-01,-1.066300,-1
1759599000.535,load,1.073600,5.064,-1.073600e-01,-1.073600,-1
1759599000.635,load,1.111300,5.056,-1.111300e-01,-1.111300,-1
1759599000.735,load,1.061200,5.060,-1.061200e-01,-1.061200,-1
1759599000.835,load,1.065300,5.064,-1.065300e-01,-1.065300,-1
1759599000.935,load,1.071500,5.060,-1.071500e-01,-1.071500,-1
1759599001.035,load,1.059200,5.060,-1.059200e-01,-1.059200,-1
1759599001.135,load,1.064100,5.064,-1.064100e-01,-1.064100,-1
1759599001.235,load,1.104900,5.060,-1.104900e-01,-1.104900,-1
1759599001.335,load,1.109100,5.060,-1.109100e-01,-1.109100,-1
1759599001.435,load,1.064800,5.064,-1.064800e-01,-1.064800,-1
1759599001.536,load,1.074100,5.060,-1.074100e-01,-1.074100,-1
1759599001.636,load,1.067900,5.060,-1.067900e-01,-1.067900,-1
1759599001.736,load,1.077400,5.064,-1.077400e-01,-1.077400,-1
1759599001.836,load,1.107500,5.056,-1.107500e-01,-1.107500,-1
1759599001.936,load,1.085100,5.060,-1.085100e-01,-1.085100,-1
1759599002.036,load,1.058100,5.064,-1.058100e-01,-1.058100,-1
1759599002.136,load,1.055700,5.060,-1.055700e-01,-1.055700,-1
1759599002.236,load,1.023000,5.068,-1.023000e-01,-1.023000,-1
1759599002.336,load,1.014400,5.072,-1.014400e-01,-1.014400,-1
1759599002.436,load,1.030100,5.068,-1.030100e-01,-1.030100,-1
1759599002.536,load,1.055300,5.064,-1.055300e-01,-1.055300,-1
1759599002.636,load,1.040100,5.068,-1.040100e-01,-1.040100,-1
1759599002.736,load,1.036500,5.068,-1.036500e-01,-1.036500,-1
1759599002.836,load,1.041100,5.068,-1.041100e-01,-1.041100,-1
1759599002.936,load,1.063600,5.064,-1.063600e-01,-1.063600,-1
1759599003.037,load,1.052100,5.064,-1.052100e-01,-1.052100,-1
1759599003.137,load,1.105300,5.056,-1.105300e-01,-1.105300,-1
1759599003.237,load,1.071000,5.060,-1.071000e-01,-1.071000,-1
1759599003.337,load,1.072800,5.060,-1.072800e-01,-1.072800,-1
1759599003.437,load,1.114700,5.056,-1.114700e-01,-1.114700,-1
1759599003.537,load,1.076600,5.064,-1.076600e-01,-1.076600,-1
1759599003.637,load,1.092500,5.060,-1.092500e-01,-1.092500,-1
1759599003.737,load,1.067900,5.064,-1.067900e-01,-1.067900,-1
1759599003.837,load,1.064800,5.064,-1.064800e-01,-1.064800,-1
1759599003.942,load,1.179800,5.044,-1.179800e-01,-1.179800,-1
1759599004.037,load,1.078400,5.060,-1.078400e-01,-1.078400,-1
1759599004.137,load,1.067800,5.064,-1.067800e-01,-1.067800,-1
1759599004.237,load,1.070200,5.060,-1.070200e-01,-1.070200,-1
1759599004.337,load,1.103400,5.056,-1.103400e-01,-1.103400,-1
1759599004.438,load,1.099200,5.064,-1.099200e-01,-1.099200,-1
1759599004.538,load,1.081700,5.064,-1.081700e-01,-1.081700,-1
1759599004.638,load,1.068000,5.060,-1.068000e-01,-1.068000,-1
1759599004.738,load,1.065000,5.064,-1.065000e-01,-1.065000,-1
1759599004.838,load,1.078000,5.060,-1.078000e-01,-1.078000,-1
1759599004.938,load,1.094800,5.060,-1.094800e-01,-1.094800,-1
1759599005.038,load,1.091300,5.056,-1.091300e-01,-1.091300,-1
1759599005.138,load,1.072200,5.060,-1.072200e-01,-1.072200,-1
1759599005.238,load,1.079300,5.060,-1.079300e-01,-1.079300,-1
1759599005.338,load,1.073600,5.060,-1.073600e-01,-1.073600,-1
1759599005.438,load,1.080900,5.060,-1.080900e-01,-1.080900,-1
1759599005.538,load,1.067300,5.064,-1.067300e-01,-1.067300,-1
1759599005.638,load,1.088800,5.056,-1.088800e-01,-1.088800,-1
1759599005.738,load,1.077400,5.056,-1.077400e-01,-1.077400,-1
1759599005.838,load,1.082000,5.064,-1.082000e-01,-1.082000,-1
1759599005.939,load,1.067000,5.060,-1.067000e-01,-1.067000,-1
1759599006.039,load,1.099300,5.060,-1.099300e-01,-1.099300,-1
1759599006.139,load,1.103100,5.060,-1.103100e-01,-1.103100,-1
1759599006.239,load,1.148100,5.052,-1.148100e-01,-1.148100,-1
1759599006.339,load,1.064800,5.060,-1.064800e-01,-1.064800,-1
1759599006.439,load,1.057700,5.068,-1.057700e-01,-1.057700,-1
1759599006.539,load,1.076900,5.060,-1.076900e-01,-1.076900,-1
1759599006.639,load,1.080200,5.060,-1.080200e-01,-1.080200,-1
1759599006.739,load,1.103600,5.060,-1.103600e-01,-1.103600,-1
1759599006.839,load,1.099400,5.060,-1.099400e-01,-1.099400,-1
1759599006.939,load,1.078800,5.060,-1.078800e-01,-1.078800,-1
1759599007.039,load,1.190300,5.056,-1.190300e-01,-1.190300,-1
1759599007.142,load,1.216600,5.036,-1.216600e-01,-1.216600,-1
1759599007.242,load,1.083900,5.060,-1.083900e-01,-1.083900,-1
1759599007.342,load,1.117600,5.060,-1.117600e-01,-1.117600,-1
1759599007.446,load,1.226700,5.048,-1.226700e-01,-1.226700,-1
1759599007.549,load,1.214400,5.028,-1.214400e-01,-1.214400,-1
1759599007.649,load,1.064900,5.060,-1.064900e-01,-1.064900,-1
1759599007.749,load,1.079000,5.060,-1.079000e-01,-1.079000,-1
1759599007.849,load,1.074900,5.056,-1.074900e-01,-1.074900,-1
1759599007.949,load,1.161500,5.060,-1.161500e-01,-1.161500,-1
1759599008.049,load,1.110900,5.064,-1.110900e-01,-1.110900,-1
1759599008.149,load,1.098700,5.056,-1.098700e-01,-1.098700,-1
1759599008.250,load,1.070100,5.060,-1.070100e-01,-1.070100,-1
1759599008.350,load,1.079400,5.064,-1.079400e-01,-1.079400,-1
1759599008.450,load,1.129900,5.048,-1.129900e-01,-1.129900,-1
1759599008.550,load,1.088200,5.052,-1.088200e-01,-1.088200,-1
1759599008.650,load,1.082700,5.060,-1.082700e-01,-1.082700,-1
1759599008.750,load,1.080800,5.060,-1.080800e-01,-1.080800,-1
1759599008.850,load,1.098600,5.060,-1.098600e-01,-1.098600,-1
1759599008.950,load,1.111500,5.060,-1.111500e-01,-1.111500,-1
1759599009.050,load,1.060900,5.064,-1.060900e-01,-1.060900,-1
1759599009.150,load,1.086000,5.060,-1.086000e-01,-1.086000,-1
1759599009.250,load,1.084400,5.060,-1.084400e-01,-1.084400,-1
1759599009.350,load,1.105900,5.056,-1.105900e-01,-1.105900,-1
1759599009.450,load,1.102100,5.056,-1.102100e-01,-1.102100,-1
1759599009.550,load,1.079300,5.064,-1.079300e-01,-1.079300,-1
1759599009.650,load,1.074900,5.064,-1.074900e-01,-1.074900,-1
1759599009.751,load,1.090000,5.060,-1.090000e-01,-1.090000,-1
1759599009.851,load,1.068300,5.064,-1.068300e-01,-1.068300,-1
1759599009.951,load,1.080900,5.056,-1.080900e-01,-1.080900,-1
1759599010.051,load,1.103500,5.056,-1.103500e-01,-1.103500,-1
1759599010.151,load,1.078400,5.060,-1.078400e-01,-1.078400,-1
1759599010.251,load,1.080200,5.060,-1.080200e-01,-1.080200,-1
1759599010.351,load,1.071100,5.060,-1.071100e-01,-1.071100,-1
1759599010.451,load,1.070500,5.060,-1.070500e-01,-1.070500,-1
1759599010.551,load,1.080900,5.060,-1.080900e-01,-1.080900,-1
1759599010.651,load,1.154400,5.048,-1.154400e-01,-1.154400,-1
1759599010.751,load,1.086100,5.056,-1.086100e-01,-1.086100,-1
1759599010.851,load,1.086000,5.060,-1.086000e-01,-1.086000,-1
1759599010.951,load,1.079200,5.064,-1.079200e-01,-1.079200,-1
1759599011.051,load,1.081100,5.064,-1.081100e-01,-1.081100,-1
1759599011.151,load,1.079600,5.064,-1.079600e-01,-1.079600,-1
1759599011.252,load,1.062600,5.064,-1.062600e-01,-1.062600,-1
1759599011.352,load,1.054800,5.064,-1.054800e-01,-1.054800,-1
1759599011.452,load,1.025300,5.068,-1.025300e-01,-1.025300,-1
1759599011.552,load,1.046600,5.068,-1.046600e-01,-1.046600,-1
1759599011.652,load,1.019500,5.064,-1.019500e-01,-1.019500,-1
1759599011.752,load,1.059800,5.064,-1.059800e-01,-1.059800,-1
1759599011.858,load,1.171100,5.060,-1.171100e-01,-1.171100,-1
1759599011.954,load,0.996700,5.056,-9.967000e-02,-0.996700,-1
1759599012.054,load,1.239400,5.036,-1.239400e-01,-1.239400,-1
1759599012.154,load,1.239200,5.036,-1.239200e-01,-1.239200,-1
1759599012.254,load,1.083100,5.064,-1.083100e-01,-1.083100,-1
1759599012.354,load,1.072300,5.064,-1.072300e-01,-1.072300,-1
1759599012.455,load,1.073600,5.064,-1.073600e-01,-1.073600,-1
1759599012.555,load,1.073500,5.060,-1.073500e-01,-1.073500,-1
1759599012.655,load,1.106400,5.056,-1.106400e-01,-1.106400,-1
1759599012.755,load,1.103300,5.060,-1.103300e-01,-1.103300,-1
1759599012.855,load,1.077000,5.064,-1.077000e-01,-1.077000,-1
1759599012.955,load,1.200400,5.044,-1.200400e-01,-1.200400,-1
1759599013.055,load,1.081100,5.060,-1.081100e-01,-1.081100,-1
1759599013.155,load,1.072600,5.060,-1.072600e-01,-1.072600,-1
1759599013.255,load,1.093400,5.060,-1.093400e-01,-1.093400,-1
1759599013.355,load,1.079700,5.060,-1.079700e-01,-1.079700,-1
1759599013.455,load,1.074600,5.060,-1.074600e-01,-1.074600,-1
1759599013.555,load,1.091200,5.060,-1.091200e-01,-1.091200,-1
1759599013.655,load,1.081200,5.064,-1.081200e-01,-1.081200,-1
1759599013.755,load,1.078500,5.064,-1.078500e-01,-1.078500,-1
1759599013.855,load,1.084800,5.056,-1.084800e-01,-1.084800,-1
1759599013.955,load,1.111300,5.056,-1.111300e-01,-1.111300,-1
1759599014.056,load,1.090900,5.060,-1.090900e-01,-1.090900,-1
1759599014.156,load,1.063900,5.064,-1.063900e-01,-1.063900,-1
1759599014.256,load,1.088200,5.060,-1.088200e-01,-1.088200,-1
1759599014.356,load,1.082900,5.060,-1.082900e-01,-1.082900,-1
1759599014.456,load,1.094600,5.064,-1.094600e-01,-1.094600,-1
1759599014.556,load,1.143600,5.052,-1.143600e-01,-1.143600,-1
1759599014.656,load,1.076500,5.060,-1.076500e-01,-1.076500,-1
1759599014.756,load,1.082400,5.060,-1.082400e-01,-1.082400,-1
1759599014.856,load,1.085800,5.060,-1.085800e-01,-1.085800,-1
1759599014.956,load,1.067000,5.064,-1.067000e-01,-1.067000,-1
1759599015.056,load,1.070200,5.064,-1.070200e-01,-1.070200,-1
1759599015.156,load,1.087200,5.064,-1.087200e-01,-1.087200,-1
1759599015.256,load,1.205200,5.036,-1.205200e-01,-1.205200,-1
1759599015.357,load,1.071400,5.060,-1.071400e-01,-1.071400,-1
1759599015.457,load,1.081900,5.060,-1.081900e-01,-1.081900,-1
1759599015.557,load,1.083100,5.060,-1.083100e-01,-1.083100,-1
1759599015.657,load,1.096500,5.060,-1.096500e-01,-1.096500,-1
1759599015.757,load,1.117900,5.056,-1.117900e-01,-1.117900,-1
1759599015.857,load,1.080700,5.060,-1.080700e-01,-1.080700,-1
1759599015.957,load,1.065300,5.060,-1.065300e-01,-1.065300,-1
1759599016.057,load,1.081400,5.060,-1.081400e-01,-1.081400,-1
1759599016.157,load,1.127100,5.052,-1.127100e-01,-1.127100,-1
1759599016.257,load,1.183000,5.048,-1.183000e-01,-1.183000,-1
1759599016.357,load,1.165400,5.048,-1.165400e-01,-1.165400,-1
1759599016.457,load,1.094200,5.056,-1.094200e-01,-1.094200,-1
1759599016.557,load,1.073400,5.064,-1.073400e-01,-1.073400,-1
1759599016.657,load,1.082300,5.060,-1.082300e-01,-1.082300,-1
1759599016.757,load,1.068800,5.064,-1.068800e-01,-1.068800,-1
1759599016.857,load,1.073700,5.060,-1.073700e-01,-1.073700,-1
1759599016.957,load,1.110200,5.060,-1.110200e-01,-1.110200,-1
1759599017.058,load,1.113700,5.056,-1.113700e-01,-1.113700,-1
1759599017.158,load,1.081400,5.064,-1.081400e-01,-1.081400,-1
1759599017.258,load,1.119000,5.056,-1.119000e-01,-1.119000,-1
1759599017.358,load,1.076300,5.060,-1.076300e-01,-1.076300,-1
1759599017.466,load,1.200500,5.036,-1.200500e-01,-1.200500,-1
1759599017.563,load,1.081200,5.060,-1.081200e-01,-1.081200,-1
1759599017.663,load,1.072900,5.064,-1.072900e-01,-1.072900,-1
1759599017.763,load,1.084700,5.060,-1.084700e-01,-1.084700,-1
1759599017.863,load,1.105900,5.060,-1.105900e-01,-1.105900,-1
1759599017.963,load,1.111300,5.056,-1.111300e-01,-1.111300,-1
1759599018.063,load,1.089100,5.060,-1.089100e-01,-1.089100,-1
1759599018.163,load,1.065900,5.064,-1.065900e-01,-1.065900,-1
1759599018.263,load,1.076000,5.064,-1.076000e-01,-1.076000,-1
1759599018.363,load,1.079900,5.060,-1.079900e-01,-1.079900,-1
1759599018.463,load,1.071900,5.060,-1.071900e-01,-1.071900,-1
1759599018.563,load,1.108200,5.056,-1.108200e-01,-1.108200,-1
1759599018.663,load,1.113500,5.060,-1.113500e-01,-1.113500,-1
1759599018.763,load,1.088800,5.064,-1.088800e-01,-1.088800,-1
1759599018.863,load,1.083500,5.064,-1.083500e-01,-1.083500,-1
1759599018.963,load,1.069200,5.064,-1.069200e-01,-1.069200,-1
1759599019.063,load,1.075600,5.060,-1.075600e-01,-1.075600,-1
1759599019.164,load,1.110700,5.056,-1.110700e-01,-1.110700,-1
1759599019.264,load,1.112700,5.060,-1.112700e-01,-1.112700,-1
1759599019.364,load,1.086000,5.064,-1.086000e-01,-1.086000,-1
1759599019.464,load,1.083500,5.060,-1.083500e-01,-1.083500,-1
1759599019.564,load,1.078900,5.064,-1.078900e-01,-1.078900,-1
1759599019.664,load,1.078300,5.060,-1.078300e-01,-1.078300,-1
1759599019.764,load,1.090600,5.060,-1.090600e-01,-1.090600,-1
1759599019.864,load,1.065700,5.064,-1.065700e-01,-1.065700,-1
1759599019.964,load,1.073300,5.060,-1.073300e-01,-1.073300,-1
1759599020.064,load,1.124800,5.056,-1.124800e-01,-1.124800,-1
1759599020.164,load,1.078700,5.060,-1.078700e-01,-1.078700,-1
1759599020.264,load,1.076000,5.064,-1.076000e-01,-1.076000,-1
1759599020.364,load,1.079100,5.060,-1.079100e-01,-1.079100,-1
1759599020.464,load,1.104900,5.056,-1.104900e-01,-1.104900,-1
1759599020.564,load,1.107300,5.060,-1.107300e-01,-1.107300,-1
1759599020.664,load,1.082400,5.060,-1.082400e-01,-1.082400,-1
1759599020.765,load,1.067800,5.064,-1.067800e-01,-1.067800,-1
1759599020.865,load,1.073700,5.060,-1.073700e-01,-1.073700,-1
1759599020.965,load,1.081900,5.060,-1.081900e-01,-1.081900,-1
1759599021.065,load,1.109900,5.056,-1.109900e-01,-1.109900,-1
1759599021.165,load,1.103100,5.052,-1.103100e-01,-1.103100,-1
1759599021.265,load,1.069900,5.060,-1.069900e-01,-1.069900,-1
1759599021.365,load,1.080000,5.060,-1.080000e-01,-1.080000,-1
1759599021.465,load,1.083300,5.060,-1.083300e-01,-1.083300,-1
1759599021.565,load,1.082500,5.060,-1.082500e-01,-1.082500,-1
1759599021.665,load,1.100200,5.056,-1.100200e-01,-1.100200,-1
1759599021.765,load,1.106700,5.052,-1.106700e-01,-1.106700,-1
1759599021.865,load,1.079600,5.064,-1.079600e-01,-1.079600,-1
1759599021.974,load,1.189200,5.036,-1.189200e-01,-1.189200,-1
1759599022.070,load,1.101600,5.060,-1.101600e-01,-1.101600,-1
1759599022.170,load,1.099900,5.060,-1.099900e-01,-1.099900,-1
1759599022.270,load,1.086300,5.060,-1.086300e-01,-1.086300,-1
1759599022.370,load,1.085700,5.060,-1.085700e-01,-1.085700,-1
1759599022.470,load,1.077700,5.064,-1.077700e-01,-1.077700,-1
1759599022.570,load,1.083200,5.060,-1.083200e-01,-1.083200,-1
1759599022.670,load,1.104400,5.060,-1.104400e-01,-1.104400,-1
1759599022.770,load,1.108400,5.060,-1.108400e-01,-1.108400,-1
1759599022.871,load,1.083200,5.064,-1.083200e-01,-1.083200,-1
1759599022.971,load,1.071200,5.064,-1.071200e-01,-1.071200,-1
1759599023.071,load,1.077200,5.060,-1.077200e-01,-1.077200,-1
1759599023.171,load,1.034600,5.068,-1.034600e-01,-1.034600,-1
1759599023.271,load,1.067100,5.060,-1.067100e-01,-1.067100,-1
1759599023.371,load,1.049300,5.064,-1.049300e-01,-1.049300,-1
1759599023.471,idle2,0.529200,5.152,-5.292000e-02,-0.529200,-1
1759599023.571,idle2,0.579000,5.144,-5.790000e-02,-0.579000,-1
1759599023.671,idle2,0.554300,5.144,-5.543000e-02,-0.554300,-1
1759599023.771,idle2,0.562200,5.140,-5.622000e-02,-0.562200,-1
1759599023.871,idle2,0.572300,5.140,-5.723000e-02,-0.572300,-1
1759599023.971,idle2,0.581200,5.136,-5.812000e-02,-0.581200,-1
1759599024.072,idle2,0.567400,5.140,-5.674000e-02,-0.567400,-1
1759599024.172,idle2,0.862600,5.088,-8.626000e-02,-0.862600,-1
1759599024.272,idle2,0.563400,5.144,-5.634000e-02,-0.563400,-1
1759599024.372,idle2,0.560800,5.144,-5.608000e-02,-0.560800,-1
1759599024.472,idle2,0.576100,5.144,-5.761000e-02,-0.576100,-1
1759599024.572,idle2,0.559700,5.144,-5.597000e-02,-0.559700,-1
1759599024.672,idle2,0.547600,5.140,-5.476000e-02,-0.547600,-1
1759599024.772,idle2,0.550700,5.140,-5.507000e-02,-0.550700,-1
1759599024.872,idle2,0.559400,5.144,-5.594000e-02,-0.559400,-1
1759599024.972,idle2,0.560500,5.140,-5.605000e-02,-0.560500,-1
1759599025.072,idle2,0.566800,5.140,-5.668000e-02,-0.566800,-1
1759599025.172,idle2,0.578200,5.140,-5.782000e-02,-0.578200,-1
1759599025.272,idle2,0.581200,5.136,-5.812000e-02,-0.581200,-1
1759599025.372,idle2,0.565600,5.140,-5.656000e-02,-0.565600,-1
1759599025.473,idle2,0.682900,5.136,-6.829000e-02,-0.682900,-1
1759599025.573,idle2,0.600400,5.140,-6.004000e-02,-0.600400,-1
1759599025.673,idle2,0.556100,5.144,-5.561000e-02,-0.556100,-1
1759599025.773,idle2,0.592700,5.136,-5.927000e-02,-0.592700,-1
1759599025.873,idle2,0.585800,5.140,-5.858000e-02,-0.585800,-1
1759599025.973,idle2,0.563400,5.144,-5.634000e-02,-0.563400,-1
1759599026.073,idle2,0.555200,5.144,-5.552000e-02,-0.555200,-1
1759599026.173,idle2,0.556600,5.140,-5.566000e-02,-0.556600,-1
1759599026.273,idle2,0.555700,5.144,-5.557000e-02,-0.555700,-1
1759599026.373,idle2,0.555800,5.140,-5.558000e-02,-0.555800,-1
1759599026.473,idle2,0.769000,5.100,-7.690000e-02,-0.769000,-1
1759599026.573,idle2,0.566200,5.136,-5.662000e-02,-0.566200,-1
1759599026.673,idle2,0.557700,5.140,-5.577000e-02,-0.557700,-1
1759599026.773,idle2,0.561900,5.144,-5.619000e-02,-0.561900,-1
1759599026.873,idle2,0.558200,5.144,-5.582000e-02,-0.558200,-1
1759599026.974,idle2,0.559400,5.144,-5.594000e-02,-0.559400,-1
1759599027.074,idle2,0.582200,5.140,-5.822000e-02,-0.582200,-1
1759599027.174,idle2,0.567700,5.140,-5.677000e-02,-0.567700,-1
1759599027.274,idle2,0.560900,5.144,-5.609000e-02,-0.560900,-1
1759599027.374,idle2,0.543200,5.140,-5.432000e-02,-0.543200,-1
1759599027.474,idle2,0.562500,5.144,-5.625000e-02,-0.562500,-1
1759599027.574,idle2,0.571800,5.144,-5.718000e-02,-0.571800,-1
1759599027.674,idle2,0.587000,5.136,-5.870000e-02,-0.587000,-1
1759599027.774,idle2,0.551400,5.136,-5.514000e-02,-0.551400,-1
1759599027.874,idle2,0.550900,5.144,-5.509000e-02,-0.550900,-1
1759599027.974,idle2,0.552800,5.144,-5.528000e-02,-0.552800,-1
1759599028.074,idle2,0.558800,5.140,-5.588000e-02,-0.558800,-1
1759599028.174,idle2,0.557500,5.140,-5.575000e-02,-0.557500,-1
1759599028.274,idle2,0.555500,5.140,-5.555000e-02,-0.555500,-1
1759599028.374,idle2,0.612600,5.136,-6.126000e-02,-0.612600,-1
1759599028.475,idle2,0.552500,5.140,-5.525000e-02,-0.552500,-1
1759599028.575,idle2,0.551700,5.140,-5.517000e-02,-0.551700,-1
1759599028.675,idle2,0.468400,5.156,-4.684000e-02,-0.468400,-1
1759599028.775,idle2,0.519700,5.148,-5.197000e-02,-0.519700,-1
1759599028.875,idle2,0.545600,5.148,-5.456000e-02,-0.545600,-1
1759599028.975,idle2,0.496200,5.152,-4.962000e-02,-0.496200,-1
1759599029.076,idle2,0.487800,5.156,-4.878000e-02,-0.487800,-1
1759599029.176,idle2,0.414400,5.160,-4.144000e-02,-0.414400,-1
1759599029.276,idle2,0.437800,5.160,-4.378000e-02,-0.437800,-1
1759599029.376,idle2,0.427200,5.164,-4.272000e-02,-0.427200,-1
1759599029.476,idle2,0.426500,5.168,-4.265000e-02,-0.426500,-1
1759599029.576,idle2,0.430400,5.160,-4.304000e-02,-0.430400,-1
1759599029.676,idle2,0.444900,5.160,-4.449000e-02,-0.444900,-1
1759599029.776,idle2,0.429800,5.156,-4.298000e-02,-0.429800,-1
1759599029.876,idle2,0.433400,5.160,-4.334000e-02,-0.433400,-1
1759599029.977,idle2,0.427000,5.168,-4.270000e-02,-0.427000,-1
1759599030.076,idle2,0.496400,5.156,-4.964000e-02,-0.496400,-1
1759599030.177,idle2,0.472700,5.156,-4.727000e-02,-0.472700,-1
1759599030.277,idle2,0.491900,5.152,-4.919000e-02,-0.491900,-1
1759599030.377,idle2,0.477700,5.152,-4.777000e-02,-0.477700,-1
1759599030.477,idle2,0.467300,5.156,-4.673000e-02,-0.467300,-1
1759599030.577,idle2,0.464500,5.160,-4.645000e-02,-0.464500,-1
1759599030.677,idle2,0.455700,5.160,-4.557000e-02,-0.455700,-1
1759599030.777,idle2,0.469800,5.156,-4.698000e-02,-0.469800,-1
1759599030.878,idle2,0.540000,5.152,-5.400000e-02,-0.540000,-1
1759599030.978,idle2,0.513900,5.144,-5.139000e-02,-0.513900,-1
1759599031.078,idle2,0.532900,5.140,-5.329000e-02,-0.532900,-1
1759599031.178,idle2,0.521000,5.144,-5.210000e-02,-0.521000,-1
1759599031.278,idle2,0.456900,5.156,-4.569000e-02,-0.456900,-1
1759599031.378,idle2,0.464700,5.156,-4.647000e-02,-0.464700,-1
1759599031.478,idle2,0.463500,5.156,-4.635000e-02,-0.463500,-1
1759599031.578,idle2,0.495700,5.152,-4.957000e-02,-0.495700,-1
1759599031.678,idle2,0.496600,5.156,-4.966000e-02,-0.496600,-1
1759599031.779,idle2,0.533000,5.148,-5.330000e-02,-0.533000,-1
1759599031.879,idle2,0.580200,5.140,-5.802000e-02,-0.580200,-1
1759599031.979,idle2,0.516600,5.148,-5.166000e-02,-0.516600,-1
1759599032.079,idle2,0.462900,5.156,-4.629000e-02,-0.462900,-1
1759599032.179,idle2,0.448900,5.160,-4.489000e-02,-0.448900,-1
1759599032.279,idle2,0.449300,5.156,-4.493000e-02,-0.449300,-1
1759599032.379,idle2,0.417100,5.168,-4.171000e-02,-0.417100,-1
1759599032.479,idle2,0.419000,5.168,-4.190000e-02,-0.419000,-1
1759599032.579,idle2,0.423000,5.164,-4.230000e-02,-0.423000,-1
1759599032.679,idle2,0.430600,5.160,-4.306000e-02,-0.430600,-1
1759599032.780,idle2,0.480800,5.160,-4.808000e-02,-0.480800,-1
1759599032.880,idle2,0.497600,5.152,-4.976000e-02,-0.497600,-1
1759599032.980,idle2,0.459200,5.156,-4.592000e-02,-0.459200,-1
1759599033.080,idle2,0.463400,5.156,-4.634000e-02,-0.463400,-1
1759599033.180,idle2,0.519400,5.144,-5.194000e-02,-0.519400,-1
1759599033.280,idle2,0.537700,5.148,-5.377000e-02,-0.537700,-1
1759599033.380,idle2,0.535300,5.148,-5.353000e-02,-0.535300,-1
1759599033.480,idle2,0.548900,5.144,-5.489000e-02,-0.548900,-1
1759599033.580,idle2,0.489700,5.148,-4.897000e-02,-0.489700,-1
1759599033.680,idle2,0.462700,5.152,-4.627000e-02,-0.462700,-1
1759599033.781,idle2,0.467400,5.152,-4.674000e-02,-0.467400,-1
1759599033.881,idle2,0.510700,5.152,-5.107000e-02,-0.510700,-1
1759599033.981,idle2,0.469400,5.160,-4.694000e-02,-0.469400,-1
1759599034.081,idle2,0.497300,5.152,-4.973000e-02,-0.497300,-1
1759599034.181,idle2,0.462400,5.160,-4.624000e-02,-0.462400,-1
1759599034.281,idle2,0.455100,5.156,-4.551000e-02,-0.455100,-1
1759599034.381,idle2,0.473000,5.152,-4.730000e-02,-0.473000,-1
1759599034.481,idle2,0.490800,5.152,-4.908000e-02,-0.490800,-1
1759599034.582,idle2,0.469300,5.156,-4.693000e-02,-0.469300,-1
1759599034.682,idle2,0.473800,5.160,-4.738000e-02,-0.473800,-1
1759599034.782,idle2,0.495500,5.152,-4.955000e-02,-0.495500,-1
1759599034.882,idle2,0.481900,5.152,-4.819000e-02,-0.481900,-1
1759599034.982,idle2,0.474300,5.156,-4.743000e-02,-0.474300,-1
1759599035.082,idle2,0.461600,5.160,-4.616000e-02,-0.461600,-1
1759599035.182,idle2,0.447700,5.164,-4.477000e-02,-0.447700,-1
1759599035.282,idle2,0.469900,5.156,-4.699000e-02,-0.469900,-1
1759599035.382,idle2,0.486000,5.156,-4.860000e-02,-0.486000,-1
1759599035.483,idle2,0.535100,5.140,-5.351000e-02,-0.535100,-1
1759599035.583,idle2,0.540900,5.136,-5.409000e-02,-0.540900,-1
1759599035.683,idle2,0.528900,5.148,-5.289000e-02,-0.528900,-1
1759599035.783,idle2,0.464300,5.156,-4.643000e-02,-0.464300,-1
1759599035.883,idle2,0.460800,5.160,-4.608000e-02,-0.460800,-1
1759599035.983,idle2,0.456200,5.160,-4.562000e-02,-0.456200,-1
1759599036.083,idle2,0.500900,5.152,-5.009000e-02,-0.500900,-1
1759599036.183,idle2,0.492300,5.152,-4.923000e-02,-0.492300,-1
1759599036.283,idle2,0.464400,5.160,-4.644000e-02,-0.464400,-1
1759599036.384,idle2,0.460200,5.160,-4.602000e-02,-0.460200,-1
1759599036.484,idle2,0.458100,5.160,-4.581000e-02,-0.458100,-1
1759599036.584,idle2,0.520300,5.136,-5.203000e-02,-0.520300,-1
1759599036.684,idle2,0.599800,5.132,-5.998000e-02,-0.599800,-1
1759599036.784,idle2,0.551200,5.136,-5.512000e-02,-0.551200,-1
1759599036.884,idle2,0.579700,5.148,-5.797000e-02,-0.579700,-1
1759599036.984,idle2,0.623500,5.132,-6.235000e-02,-0.623500,-1
1759599037.086,idle2,0.824900,5.100,-8.249000e-02,-0.824900,-1
1759599037.186,idle2,0.560700,5.128,-5.607000e-02,-0.560700,-1
1759599037.286,idle2,0.583200,5.144,-5.832000e-02,-0.583200,-1
1759599037.386,idle2,0.554700,5.144,-5.547000e-02,-0.554700,-1
1759599037.487,idle2,0.545100,5.140,-5.451000e-02,-0.545100,-1
1759599037.587,idle2,0.558300,5.144,-5.583000e-02,-0.558300,-1
1759599037.687,idle2,0.590300,5.140,-5.903000e-02,-0.590300,-1
1759599037.787,idle2,0.556900,5.144,-5.569000e-02,-0.556900,-1
1759599037.887,idle2,0.542000,5.144,-5.420000e-02,-0.542000,-1
1759599037.987,idle2,0.557000,5.144,-5.570000e-02,-0.557000,-1
1759599038.087,idle2,0.553200,5.144,-5.532000e-02,-0.553200,-1
1759599038.187,idle2,0.579800,5.140,-5.798000e-02,-0.579800,-1
1759599038.287,idle2,0.566600,5.140,-5.666000e-02,-0.566600,-1
